,long,lat,plot,regime,burn_date,year,month,fire,ID,TSLF,time
1,-46.89887,-11.09618,1,C,0,2000,11,0,1,NA,01/11/2000
2,-46.8995,-11.0965,1,C,0,2000,11,0,2,NA,01/11/2000
3,-46.90019,-11.09758,1,C,0,2000,11,0,3,NA,01/11/2000
4,-46.89916,-11.0974,1,C,0,2000,11,0,4,NA,01/11/2000
5,-46.89176,-11.1055,2,C,0,2000,11,0,5,NA,01/11/2000
6,-46.891,-11.10464,2,C,0,2000,11,0,6,NA,01/11/2000
7,-46.89186,-11.10406,2,C,0,2000,11,0,7,NA,01/11/2000
8,-46.89249,-11.10476,2,C,0,2000,11,0,8,NA,01/11/2000
9,-46.916,-11.04488,3,C,0,2000,11,0,9,NA,01/11/2000
10,-46.9162,-11.0938,3,C,0,2000,11,0,10,NA,01/11/2000
11,-46.91515,-11.09401,3,C,0,2000,11,0,11,NA,01/11/2000
12,-46.91497,-11.09508,3,C,0,2000,11,0,12,NA,01/11/2000
13,-46.88975,-11.07628,4,C,0,2000,11,0,13,NA,01/11/2000
14,-46.89075,-11.07611,4,C,0,2000,11,0,14,NA,01/11/2000
15,-46.89092,-11.07506,4,C,0,2000,11,0,15,NA,01/11/2000
16,-46.88989,-11.07519,4,C,0,2000,11,0,16,NA,01/11/2000
17,-46.89765,-11.08214,5,C,0,2000,11,0,17,NA,01/11/2000
18,-46.89865,-11.08156,5,C,0,2000,11,0,18,NA,01/11/2000
19,-46.89833,-11.08057,5,C,0,2000,11,0,19,NA,01/11/2000
20,-46.8974,-11.08102,5,C,0,2000,11,0,20,NA,01/11/2000
21,-46.89968,-11.0723,6,C,0,2000,11,0,21,NA,01/11/2000
22,-46.9008,-11.07211,6,C,0,2000,11,0,22,NA,01/11/2000
23,-46.90082,-11.07103,6,C,0,2000,11,0,23,NA,01/11/2000
24,-46.89976,-11.07117,6,C,0,2000,11,0,24,NA,01/11/2000
25,-46.97746,-11.11471,7,Q,0,2000,11,0,25,NA,01/11/2000
26,-46.97787,-11.11374,7,Q,0,2000,11,0,26,NA,01/11/2000
27,-46.97869,-11.11426,7,Q,0,2000,11,0,27,NA,01/11/2000
28,-46.97846,-11.11523,7,Q,0,2000,11,0,28,NA,01/11/2000
29,-46.88272,-11.07277,8,A4,0,2000,11,0,29,NA,01/11/2000
30,-46.88177,-11.07216,8,A4,0,2000,11,0,30,NA,01/11/2000
31,-46.88163,-11.07386,8,A4,0,2000,11,0,31,NA,01/11/2000
32,-46.88266,-11.07372,8,A4,0,2000,11,0,32,NA,01/11/2000
33,-46.881882,-11.15884,1,C,0,2000,11,0,33,NA,01/11/2000
34,-46.881983,-11.157742,1,C,0,2000,11,0,34,NA,01/11/2000
35,-46.883036,-11.157297,1,C,0,2000,11,0,35,NA,01/11/2000
36,-46.883208,-11.158463,1,C,0,2000,11,0,36,NA,01/11/2000
37,-46.883839,-11.183448,2,Q,0,2000,11,0,37,NA,01/11/2000
38,-46.882763,-11.183628,2,Q,0,2000,11,0,38,NA,01/11/2000
39,-46.882425,-11.182674,2,Q,0,2000,11,0,39,NA,01/11/2000
40,-46.883345,-11.182414,2,Q,0,2000,11,0,40,NA,01/11/2000
41,-46.888855,-11.184912,3,Q,0,2000,11,0,41,NA,01/11/2000
42,-46.889986,-11.185035,3,Q,0,2000,11,0,42,NA,01/11/2000
43,-46.890072,-11.186071,3,Q,0,2000,11,0,43,NA,01/11/2000
44,-46.889083,-11.186058,3,Q,0,2000,11,0,44,NA,01/11/2000
45,-46.887358,-11.20474,4,Q,0,2000,11,0,45,NA,01/11/2000
46,-46.888345,-11.205239,4,Q,0,2000,11,0,46,NA,01/11/2000
47,-46.888279,-11.206244,4,Q,0,2000,11,0,47,NA,01/11/2000
48,-46.887185,-11.206275,4,Q,0,2000,11,0,48,NA,01/11/2000
49,-46.8782,-11.212815,5,C,0,2000,11,0,49,NA,01/11/2000
50,-46.877111,-11.212648,5,C,0,2000,11,0,50,NA,01/11/2000
51,-46.876888,-11.213708,5,C,0,2000,11,0,51,NA,01/11/2000
52,-46.878326,-11.213834,5,C,0,2000,11,0,52,NA,01/11/2000
53,-46.89159,-11.225943,6,C,0,2000,11,0,53,NA,01/11/2000
54,-46.891822,-11.226958,6,C,0,2000,11,0,54,NA,01/11/2000
55,-46.893025,-11.226801,6,C,0,2000,11,0,55,NA,01/11/2000
56,-46.892712,-11.225848,6,C,0,2000,11,0,56,NA,01/11/2000
57,-46.837305,-11.242036,8,Q,0,2000,11,0,57,NA,01/11/2000
58,-46.836806,-11.241228,8,Q,0,2000,11,0,58,NA,01/11/2000
59,-46.837703,-11.240784,8,Q,0,2000,11,0,59,NA,01/11/2000
60,-46.838232,-11.241617,8,Q,0,2000,11,0,60,NA,01/11/2000
61,-46.719281,-11.1129,1,Q,0,2000,11,0,61,NA,01/11/2000
62,-46.720074,-11.112076,1,Q,0,2000,11,0,62,NA,01/11/2000
63,-46.720713,-11.112873,1,Q,0,2000,11,0,63,NA,01/11/2000
64,-46.719935,-11.113544,1,Q,0,2000,11,0,64,NA,01/11/2000
65,-46.715417,-11.11512,2,Q,0,2000,11,0,65,NA,01/11/2000
66,-46.715975,-11.115872,2,Q,0,2000,11,0,66,NA,01/11/2000
67,-46.715187,-11.116357,2,Q,0,2000,11,0,67,NA,01/11/2000
68,-46.71444,-11.115482,2,Q,0,2000,11,0,68,NA,01/11/2000
69,-46.707661,-11.120645,3,Q,0,2000,11,0,69,NA,01/11/2000
70,-46.706721,-11.120957,3,Q,0,2000,11,0,70,NA,01/11/2000
71,-46.706638,-11.121977,3,Q,0,2000,11,0,71,NA,01/11/2000
72,-46.70766,-11.121758,3,Q,0,2000,11,0,72,NA,01/11/2000
73,-46.698417,-11.111898,4,Q,0,2000,11,0,73,NA,01/11/2000
74,-46.698308,-11.112882,4,Q,0,2000,11,0,74,NA,01/11/2000
75,-46.699255,-11.112872,4,Q,0,2000,11,0,75,NA,01/11/2000
76,-46.699362,-11.111955,4,Q,0,2000,11,0,76,NA,01/11/2000
77,-46.711226,-11.126891,5,C,0,2000,11,0,77,NA,01/11/2000
78,-46.711008,-11.127874,5,C,0,2000,11,0,78,NA,01/11/2000
79,-46.711938,-11.127495,5,C,0,2000,11,0,79,NA,01/11/2000
80,-46.712149,-11.126555,5,C,0,2000,11,0,80,NA,01/11/2000
81,-46.694331,-11.130838,6,C,0,2000,11,0,81,NA,01/11/2000
82,-46.694805,-11.131688,6,C,0,2000,11,0,82,NA,01/11/2000
83,-46.695888,-11.131619,6,C,0,2000,11,0,83,NA,01/11/2000
84,-46.695385,-11.130736,6,C,0,2000,11,0,84,NA,01/11/2000
85,-46.673099,-11.132418,7,C,0,2000,11,0,85,NA,01/11/2000
86,-46.673063,-11.131456,7,C,0,2000,11,0,86,NA,01/11/2000
87,-46.673886,-11.131799,7,C,0,2000,11,0,87,NA,01/11/2000
88,-46.674099,-11.132791,7,C,0,2000,11,0,88,NA,01/11/2000
89,-46.662423,-11.144908,8,C,0,2000,11,0,89,NA,01/11/2000
90,-46.662354,-11.145961,8,C,0,2000,11,0,90,NA,01/11/2000
91,-46.663457,-11.146304,8,C,0,2000,11,0,91,NA,01/11/2000
92,-46.663664,-11.145247,8,C,0,2000,11,0,92,NA,01/11/2000
93,-46.63057,-11.139153,1,C,0,2000,11,0,93,NA,01/11/2000
94,-46.630945,-11.140677,1,C,0,2000,11,0,94,NA,01/11/2000
95,-46.632464,-11.140272,1,C,0,2000,11,0,95,NA,01/11/2000
96,-46.632013,-11.13884,1,C,0,2000,11,0,96,NA,01/11/2000
97,-46.641,-11.135872,2,C,0,2000,11,0,97,NA,01/11/2000
98,-46.641638,-11.137185,2,C,0,2000,11,0,98,NA,01/11/2000
99,-46.643031,-11.136616,2,C,0,2000,11,0,99,NA,01/11/2000
100,-46.642383,-11.135341,2,C,0,2000,11,0,100,NA,01/11/2000
101,-46.651094,-11.129468,3,C,0,2000,11,0,101,NA,01/11/2000
102,-46.652409,-11.128828,3,C,0,2000,11,0,102,NA,01/11/2000
103,-46.651953,-11.127411,3,C,0,2000,11,0,103,NA,01/11/2000
104,-46.650534,-11.128105,3,C,0,2000,11,0,104,NA,01/11/2000
105,-46.679502,-11.141203,4,Q,0,2000,11,0,105,NA,01/11/2000
106,-46.678042,-11.141591,4,Q,0,2000,11,0,106,NA,01/11/2000
107,-46.678366,-11.142978,4,Q,0,2000,11,0,107,NA,01/11/2000
108,-46.679762,-11.142583,4,Q,0,2000,11,0,108,NA,01/11/2000
109,-46.684988,-11.147101,5,Q,0,2000,11,0,109,NA,01/11/2000
110,-46.684869,-11.14855,5,Q,0,2000,11,0,110,NA,01/11/2000
111,-46.686442,-11.148738,5,Q,0,2000,11,0,111,NA,01/11/2000
112,-46.686634,-11.147247,5,Q,0,2000,11,0,112,NA,01/11/2000
113,-46.689609,-11.139821,6,Q,0,2000,11,0,113,NA,01/11/2000
114,-46.688271,-11.13296,6,Q,0,2000,11,0,114,NA,01/11/2000
115,-46.688958,-11.137659,6,Q,0,2000,11,0,115,NA,01/11/2000
116,-46.690251,-11.138578,6,Q,0,2000,11,0,116,NA,01/11/2000
117,-46.708033,-11.11132,7,C,0,2000,11,0,117,NA,01/11/2000
118,-46.709225,-11.112166,7,C,0,2000,11,0,118,NA,01/11/2000
119,-46.710165,-11.110926,7,C,0,2000,11,0,119,NA,01/11/2000
120,-46.709001,-11.110098,7,C,0,2000,11,0,120,NA,01/11/2000
121,-47.008416,-10.602658,1,Q,0,2000,11,0,121,NA,01/11/2000
122,-47.009322,-10.603207,1,Q,0,2000,11,0,122,NA,01/11/2000
123,-47.00845,-10.603955,1,Q,0,2000,11,0,123,NA,01/11/2000
124,-47.007556,-10.603286,1,Q,0,2000,11,0,124,NA,01/11/2000
125,-47.016044,-10.594532,2,C,0,2000,11,0,125,NA,01/11/2000
126,-47.015967,-10.593564,2,C,0,2000,11,0,126,NA,01/11/2000
127,-47.015032,-10.593499,2,C,0,2000,11,0,127,NA,01/11/2000
128,-47.014932,-10.594502,2,C,0,2000,11,0,128,NA,01/11/2000
129,-47.026077,-10.592361,3,C,0,2000,11,0,129,NA,01/11/2000
130,-47.026104,-10.592294,3,C,0,2000,11,0,130,NA,01/11/2000
131,-47.024838,-10.591314,3,C,0,2000,11,0,131,NA,01/11/2000
132,-47.024949,-10.59233,3,C,0,2000,11,0,132,NA,01/11/2000
133,-47.053902,-10.594917,4,C,0,2000,11,0,133,NA,01/11/2000
134,-47.052909,-10.594722,4,C,0,2000,11,0,134,NA,01/11/2000
135,-47.053344,-10.595737,4,C,0,2000,11,0,135,NA,01/11/2000
136,-47.054465,-10.595817,4,C,0,2000,11,0,136,NA,01/11/2000
137,-47.062632,-10.595618,5,C,0,2000,11,0,137,NA,01/11/2000
138,-47.061623,-10.595576,5,C,0,2000,11,0,138,NA,01/11/2000
139,-47.06153,-10.596614,5,C,0,2000,11,0,139,NA,01/11/2000
140,-47.062626,-10.596689,5,C,0,2000,11,0,140,NA,01/11/2000
141,-47.070764,-10.593679,6,C,0,2000,11,0,141,NA,01/11/2000
142,-47.07138,-10.59283,6,C,0,2000,11,0,142,NA,01/11/2000
143,-47.072259,-10.593392,6,C,0,2000,11,0,143,NA,01/11/2000
144,-47.0716,-10.594275,6,C,0,2000,11,0,144,NA,01/11/2000
145,-47.085598,-10.60957,7,Q,0,2000,11,0,145,NA,01/11/2000
146,-47.085556,-10.610678,7,Q,0,2000,11,0,146,NA,01/11/2000
147,-47.086454,-10.61114,7,Q,0,2000,11,0,147,NA,01/11/2000
148,-47.086464,-10.610122,7,Q,0,2000,11,0,148,NA,01/11/2000
149,-47.010981,-11.216912,1,Q,0,2000,11,0,149,NA,01/11/2000
150,-47.011551,-11.217891,1,Q,0,2000,11,0,150,NA,01/11/2000
151,-47.010789,-11.218513,1,Q,0,2000,11,0,151,NA,01/11/2000
152,-47.010171,-11.217606,1,Q,0,2000,11,0,152,NA,01/11/2000
153,-47.011064,-11.223661,2,Q,0,2000,11,0,153,NA,01/11/2000
154,-47.010977,-11.224618,2,Q,0,2000,11,0,154,NA,01/11/2000
155,-47.009866,-11.224509,2,Q,0,2000,11,0,155,NA,01/11/2000
156,-47.009974,-11.223521,2,Q,0,2000,11,0,156,NA,01/11/2000
157,-47.014235,-11.209775,3,C,0,2000,11,0,157,NA,01/11/2000
158,-47.014179,-11.208786,3,C,0,2000,11,0,158,NA,01/11/2000
159,-47.01518,-11.208643,3,C,0,2000,11,0,159,NA,01/11/2000
160,-47.015219,-11.209604,3,C,0,2000,11,0,160,NA,01/11/2000
161,-46.996169,-11.21593,4,C/Q,0,2000,11,0,161,NA,01/11/2000
162,-46.996169,-11.21593,4,C/Q,0,2000,11,0,162,NA,01/11/2000
163,-46.995687,-11.214423,4,C/Q,0,2000,11,0,163,NA,01/11/2000
164,-46.996659,-11.214942,4,C/Q,0,2000,11,0,164,NA,01/11/2000
165,-47.013215,-11.173,5,C,0,2000,11,0,165,NA,01/11/2000
166,-47.014155,-11.173341,5,C,0,2000,11,0,166,NA,01/11/2000
167,-47.013702,-11.174214,5,C,0,2000,11,0,167,NA,01/11/2000
168,-47.012681,-11.173917,5,C,0,2000,11,0,168,NA,01/11/2000
169,-47.000047,-11.206905,6,Q,0,2000,11,0,169,NA,01/11/2000
170,-46.99911,-11.206903,6,Q,0,2000,11,0,170,NA,01/11/2000
171,-46.999079,-11.205802,6,Q,0,2000,11,0,171,NA,01/11/2000
172,-47.000111,-11.205861,6,Q,0,2000,11,0,172,NA,01/11/2000
173,-46.787155,-11.115006,A2,A2_1,0,2000,11,0,173,NA,01/11/2000
174,-46.787803,-11.112436,A2,A2_10,0,2000,11,0,174,NA,01/11/2000
175,-46.788079,-11.112365,A2,A2_11,0,2000,11,0,175,NA,01/11/2000
176,-46.787984,-11.111893,A2,A2_12,0,2000,11,0,176,NA,01/11/2000
177,-46.787031,-11.11471,A2,A2_2,0,2000,11,0,177,NA,01/11/2000
178,-46.78732,-11.114428,A2,A2_3,0,2000,11,0,178,NA,01/11/2000
179,-46.787193,-11.114115,A2,A2_4,0,2000,11,0,179,NA,01/11/2000
180,-46.787518,-11.113908,A2,A2_5,0,2000,11,0,180,NA,01/11/2000
181,-46.787324,-11.113484,A2,A2_6,0,2000,11,0,181,NA,01/11/2000
182,-46.787638,-11.113322,A2,A2_7,0,2000,11,0,182,NA,01/11/2000
183,-46.787483,-11.112989,A2,A2_8,0,2000,11,0,183,NA,01/11/2000
184,-46.78783,-11.11282,A2,A2_9,0,2000,11,0,184,NA,01/11/2000
185,-46.776822,-11.108882,A1,A1_1,0,2000,11,0,185,NA,01/11/2000
186,-46.778468,-11.107078,A1,A1_10,0,2000,11,0,186,NA,01/11/2000
187,-46.778853,-11.107034,A1,A1_11,0,2000,11,0,187,NA,01/11/2000
188,-46.779053,-11.106699,A1,A1_12,0,2000,11,0,188,NA,01/11/2000
189,-46.776923,-11.108576,A1,A1_2,0,2000,11,0,189,NA,01/11/2000
190,-46.777203,-11.108562,A1,A1_3,0,2000,11,0,190,NA,01/11/2000
191,-46.777345,-11.108202,A1,A1_4,0,2000,11,0,191,NA,01/11/2000
192,-46.777659,-11.108155,A1,A1_5,0,2000,11,0,192,NA,01/11/2000
193,-46.777622,-11.107845,A1,A1_6,0,2000,11,0,193,NA,01/11/2000
194,-46.778093,-11.107801,A1,A1_7,0,2000,11,0,194,NA,01/11/2000
195,-46.77813,-11.107449,A1,A1_8,0,2000,11,0,195,NA,01/11/2000
196,-46.778458,-11.107417,A1,A1_9,0,2000,11,0,196,NA,01/11/2000
197,-46.841443,-11.176192,A3,A3_1,0,2000,11,0,197,NA,01/11/2000
198,-46.843739,-11.174915,A3,A3_10,0,2000,11,0,198,NA,01/11/2000
199,-46.844019,-11.174932,A3,A3_11,0,2000,11,0,199,NA,01/11/2000
200,-46.844188,-11.174597,A3,A3_12,0,2000,11,0,200,NA,01/11/2000
201,-46.841764,-11.175947,A3,A3_2,0,2000,11,0,201,NA,01/11/2000
202,-46.84215,-11.176036,A3,A3_3,0,2000,11,0,202,NA,01/11/2000
203,-46.842225,-11.17574,A3,A3_4,0,2000,11,0,203,NA,01/11/2000
204,-46.842608,-11.17576,A3,A3_5,0,2000,11,0,204,NA,01/11/2000
205,-46.842739,-11.175461,A3,A3_6,0,2000,11,0,205,NA,01/11/2000
206,-46.843079,-11.175497,A3,A3_7,0,2000,11,0,206,NA,01/11/2000
207,-46.843208,-11.175273,A3,A3_8,0,2000,11,0,207,NA,01/11/2000
208,-46.843612,-11.175206,A3,A3_9,0,2000,11,0,208,NA,01/11/2000
209,-46.73866,-11.126046,A4,A4_1,0,2000,11,0,209,NA,01/11/2000
210,-46.736773,-11.127496,A4,A4_10,0,2000,11,0,210,NA,01/11/2000
211,-46.736429,-11.127448,A4,A4_11,0,2000,11,0,211,NA,01/11/2000
212,-46.736383,-11.127841,A4,A4_12,0,2000,11,0,212,NA,01/11/2000
213,-46.738502,-11.126405,A4,A4_2,0,2000,11,0,213,NA,01/11/2000
214,-46.738202,-11.126406,A4,A4_3,0,2000,11,0,214,NA,01/11/2000
215,-46.738111,-11.12675,A4,A4_4,0,2000,11,0,215,NA,01/11/2000
216,-46.73782,-11.12683,A4,A4_5,0,2000,11,0,216,NA,01/11/2000
217,-46.737725,-11.127135,A4,A4_6,0,2000,11,0,217,NA,01/11/2000
218,-46.737409,-11.12697,A4,A4_7,0,2000,11,0,218,NA,01/11/2000
219,-46.737253,-11.127309,A4,A4_8,0,2000,11,0,219,NA,01/11/2000
220,-46.736936,-11.127182,A4,A4_9,0,2000,11,0,220,NA,01/11/2000
221,-46.89887,-11.09618,1,C,0,2000,12,0,1,NA,01/12/2000
222,-46.8995,-11.0965,1,C,0,2000,12,0,2,NA,01/12/2000
223,-46.90019,-11.09758,1,C,0,2000,12,0,3,NA,01/12/2000
224,-46.89916,-11.0974,1,C,0,2000,12,0,4,NA,01/12/2000
225,-46.89176,-11.1055,2,C,0,2000,12,0,5,NA,01/12/2000
226,-46.891,-11.10464,2,C,0,2000,12,0,6,NA,01/12/2000
227,-46.89186,-11.10406,2,C,0,2000,12,0,7,NA,01/12/2000
228,-46.89249,-11.10476,2,C,0,2000,12,0,8,NA,01/12/2000
229,-46.916,-11.04488,3,C,0,2000,12,0,9,NA,01/12/2000
230,-46.9162,-11.0938,3,C,0,2000,12,0,10,NA,01/12/2000
231,-46.91515,-11.09401,3,C,0,2000,12,0,11,NA,01/12/2000
232,-46.91497,-11.09508,3,C,0,2000,12,0,12,NA,01/12/2000
233,-46.88975,-11.07628,4,C,0,2000,12,0,13,NA,01/12/2000
234,-46.89075,-11.07611,4,C,0,2000,12,0,14,NA,01/12/2000
235,-46.89092,-11.07506,4,C,0,2000,12,0,15,NA,01/12/2000
236,-46.88989,-11.07519,4,C,0,2000,12,0,16,NA,01/12/2000
237,-46.89765,-11.08214,5,C,0,2000,12,0,17,NA,01/12/2000
238,-46.89865,-11.08156,5,C,0,2000,12,0,18,NA,01/12/2000
239,-46.89833,-11.08057,5,C,0,2000,12,0,19,NA,01/12/2000
240,-46.8974,-11.08102,5,C,0,2000,12,0,20,NA,01/12/2000
241,-46.89968,-11.0723,6,C,0,2000,12,0,21,NA,01/12/2000
242,-46.9008,-11.07211,6,C,0,2000,12,0,22,NA,01/12/2000
243,-46.90082,-11.07103,6,C,0,2000,12,0,23,NA,01/12/2000
244,-46.89976,-11.07117,6,C,0,2000,12,0,24,NA,01/12/2000
245,-46.97746,-11.11471,7,Q,0,2000,12,0,25,NA,01/12/2000
246,-46.97787,-11.11374,7,Q,0,2000,12,0,26,NA,01/12/2000
247,-46.97869,-11.11426,7,Q,0,2000,12,0,27,NA,01/12/2000
248,-46.97846,-11.11523,7,Q,0,2000,12,0,28,NA,01/12/2000
249,-46.88272,-11.07277,8,A4,0,2000,12,0,29,NA,01/12/2000
250,-46.88177,-11.07216,8,A4,0,2000,12,0,30,NA,01/12/2000
251,-46.88163,-11.07386,8,A4,0,2000,12,0,31,NA,01/12/2000
252,-46.88266,-11.07372,8,A4,0,2000,12,0,32,NA,01/12/2000
253,-46.881882,-11.15884,1,C,0,2000,12,0,33,NA,01/12/2000
254,-46.881983,-11.157742,1,C,0,2000,12,0,34,NA,01/12/2000
255,-46.883036,-11.157297,1,C,0,2000,12,0,35,NA,01/12/2000
256,-46.883208,-11.158463,1,C,0,2000,12,0,36,NA,01/12/2000
257,-46.883839,-11.183448,2,Q,0,2000,12,0,37,NA,01/12/2000
258,-46.882763,-11.183628,2,Q,0,2000,12,0,38,NA,01/12/2000
259,-46.882425,-11.182674,2,Q,0,2000,12,0,39,NA,01/12/2000
260,-46.883345,-11.182414,2,Q,0,2000,12,0,40,NA,01/12/2000
261,-46.888855,-11.184912,3,Q,0,2000,12,0,41,NA,01/12/2000
262,-46.889986,-11.185035,3,Q,0,2000,12,0,42,NA,01/12/2000
263,-46.890072,-11.186071,3,Q,0,2000,12,0,43,NA,01/12/2000
264,-46.889083,-11.186058,3,Q,0,2000,12,0,44,NA,01/12/2000
265,-46.887358,-11.20474,4,Q,0,2000,12,0,45,NA,01/12/2000
266,-46.888345,-11.205239,4,Q,0,2000,12,0,46,NA,01/12/2000
267,-46.888279,-11.206244,4,Q,0,2000,12,0,47,NA,01/12/2000
268,-46.887185,-11.206275,4,Q,0,2000,12,0,48,NA,01/12/2000
269,-46.8782,-11.212815,5,C,0,2000,12,0,49,NA,01/12/2000
270,-46.877111,-11.212648,5,C,0,2000,12,0,50,NA,01/12/2000
271,-46.876888,-11.213708,5,C,0,2000,12,0,51,NA,01/12/2000
272,-46.878326,-11.213834,5,C,0,2000,12,0,52,NA,01/12/2000
273,-46.89159,-11.225943,6,C,0,2000,12,0,53,NA,01/12/2000
274,-46.891822,-11.226958,6,C,0,2000,12,0,54,NA,01/12/2000
275,-46.893025,-11.226801,6,C,0,2000,12,0,55,NA,01/12/2000
276,-46.892712,-11.225848,6,C,0,2000,12,0,56,NA,01/12/2000
277,-46.837305,-11.242036,8,Q,0,2000,12,0,57,NA,01/12/2000
278,-46.836806,-11.241228,8,Q,0,2000,12,0,58,NA,01/12/2000
279,-46.837703,-11.240784,8,Q,0,2000,12,0,59,NA,01/12/2000
280,-46.838232,-11.241617,8,Q,0,2000,12,0,60,NA,01/12/2000
281,-46.719281,-11.1129,1,Q,0,2000,12,0,61,NA,01/12/2000
282,-46.720074,-11.112076,1,Q,0,2000,12,0,62,NA,01/12/2000
283,-46.720713,-11.112873,1,Q,0,2000,12,0,63,NA,01/12/2000
284,-46.719935,-11.113544,1,Q,0,2000,12,0,64,NA,01/12/2000
285,-46.715417,-11.11512,2,Q,0,2000,12,0,65,NA,01/12/2000
286,-46.715975,-11.115872,2,Q,0,2000,12,0,66,NA,01/12/2000
287,-46.715187,-11.116357,2,Q,0,2000,12,0,67,NA,01/12/2000
288,-46.71444,-11.115482,2,Q,0,2000,12,0,68,NA,01/12/2000
289,-46.707661,-11.120645,3,Q,0,2000,12,0,69,NA,01/12/2000
290,-46.706721,-11.120957,3,Q,0,2000,12,0,70,NA,01/12/2000
291,-46.706638,-11.121977,3,Q,0,2000,12,0,71,NA,01/12/2000
292,-46.70766,-11.121758,3,Q,0,2000,12,0,72,NA,01/12/2000
293,-46.698417,-11.111898,4,Q,0,2000,12,0,73,NA,01/12/2000
294,-46.698308,-11.112882,4,Q,0,2000,12,0,74,NA,01/12/2000
295,-46.699255,-11.112872,4,Q,0,2000,12,0,75,NA,01/12/2000
296,-46.699362,-11.111955,4,Q,0,2000,12,0,76,NA,01/12/2000
297,-46.711226,-11.126891,5,C,0,2000,12,0,77,NA,01/12/2000
298,-46.711008,-11.127874,5,C,0,2000,12,0,78,NA,01/12/2000
299,-46.711938,-11.127495,5,C,0,2000,12,0,79,NA,01/12/2000
300,-46.712149,-11.126555,5,C,0,2000,12,0,80,NA,01/12/2000
301,-46.694331,-11.130838,6,C,0,2000,12,0,81,NA,01/12/2000
302,-46.694805,-11.131688,6,C,0,2000,12,0,82,NA,01/12/2000
303,-46.695888,-11.131619,6,C,0,2000,12,0,83,NA,01/12/2000
304,-46.695385,-11.130736,6,C,0,2000,12,0,84,NA,01/12/2000
305,-46.673099,-11.132418,7,C,0,2000,12,0,85,NA,01/12/2000
306,-46.673063,-11.131456,7,C,0,2000,12,0,86,NA,01/12/2000
307,-46.673886,-11.131799,7,C,0,2000,12,0,87,NA,01/12/2000
308,-46.674099,-11.132791,7,C,0,2000,12,0,88,NA,01/12/2000
309,-46.662423,-11.144908,8,C,0,2000,12,0,89,NA,01/12/2000
310,-46.662354,-11.145961,8,C,0,2000,12,0,90,NA,01/12/2000
311,-46.663457,-11.146304,8,C,0,2000,12,0,91,NA,01/12/2000
312,-46.663664,-11.145247,8,C,0,2000,12,0,92,NA,01/12/2000
313,-46.63057,-11.139153,1,C,0,2000,12,0,93,NA,01/12/2000
314,-46.630945,-11.140677,1,C,0,2000,12,0,94,NA,01/12/2000
315,-46.632464,-11.140272,1,C,0,2000,12,0,95,NA,01/12/2000
316,-46.632013,-11.13884,1,C,0,2000,12,0,96,NA,01/12/2000
317,-46.641,-11.135872,2,C,0,2000,12,0,97,NA,01/12/2000
318,-46.641638,-11.137185,2,C,0,2000,12,0,98,NA,01/12/2000
319,-46.643031,-11.136616,2,C,0,2000,12,0,99,NA,01/12/2000
320,-46.642383,-11.135341,2,C,0,2000,12,0,100,NA,01/12/2000
321,-46.651094,-11.129468,3,C,0,2000,12,0,101,NA,01/12/2000
322,-46.652409,-11.128828,3,C,0,2000,12,0,102,NA,01/12/2000
323,-46.651953,-11.127411,3,C,0,2000,12,0,103,NA,01/12/2000
324,-46.650534,-11.128105,3,C,0,2000,12,0,104,NA,01/12/2000
325,-46.679502,-11.141203,4,Q,0,2000,12,0,105,NA,01/12/2000
326,-46.678042,-11.141591,4,Q,0,2000,12,0,106,NA,01/12/2000
327,-46.678366,-11.142978,4,Q,0,2000,12,0,107,NA,01/12/2000
328,-46.679762,-11.142583,4,Q,0,2000,12,0,108,NA,01/12/2000
329,-46.684988,-11.147101,5,Q,0,2000,12,0,109,NA,01/12/2000
330,-46.684869,-11.14855,5,Q,0,2000,12,0,110,NA,01/12/2000
331,-46.686442,-11.148738,5,Q,0,2000,12,0,111,NA,01/12/2000
332,-46.686634,-11.147247,5,Q,0,2000,12,0,112,NA,01/12/2000
333,-46.689609,-11.139821,6,Q,0,2000,12,0,113,NA,01/12/2000
334,-46.688271,-11.13296,6,Q,0,2000,12,0,114,NA,01/12/2000
335,-46.688958,-11.137659,6,Q,0,2000,12,0,115,NA,01/12/2000
336,-46.690251,-11.138578,6,Q,0,2000,12,0,116,NA,01/12/2000
337,-46.708033,-11.11132,7,C,0,2000,12,0,117,NA,01/12/2000
338,-46.709225,-11.112166,7,C,0,2000,12,0,118,NA,01/12/2000
339,-46.710165,-11.110926,7,C,0,2000,12,0,119,NA,01/12/2000
340,-46.709001,-11.110098,7,C,0,2000,12,0,120,NA,01/12/2000
341,-47.008416,-10.602658,1,Q,0,2000,12,0,121,NA,01/12/2000
342,-47.009322,-10.603207,1,Q,0,2000,12,0,122,NA,01/12/2000
343,-47.00845,-10.603955,1,Q,0,2000,12,0,123,NA,01/12/2000
344,-47.007556,-10.603286,1,Q,0,2000,12,0,124,NA,01/12/2000
345,-47.016044,-10.594532,2,C,0,2000,12,0,125,NA,01/12/2000
346,-47.015967,-10.593564,2,C,0,2000,12,0,126,NA,01/12/2000
347,-47.015032,-10.593499,2,C,0,2000,12,0,127,NA,01/12/2000
348,-47.014932,-10.594502,2,C,0,2000,12,0,128,NA,01/12/2000
349,-47.026077,-10.592361,3,C,0,2000,12,0,129,NA,01/12/2000
